query,semantic,metric,predicate,width,height,depth,mu_x,mu_y,mu_z,sigma_s,x0,y0,z0,d0,sigma_m,theta0,phi0,kappa,room_x,room_y,room_z,room_width,room_height,room_depth,parent_room,P_combined
6.04 meters above bed,bed,6.037952487000075,above,2.2596154043704946,0.9520938543802338,1.1688998305599378,0.5674544839182301,1.010382077808382,3.1167603966587496,1.1298077021852473,0.5674544839182301,1.010382077808382,3.1167603966587496,6.04,0.6778846213111483,0.0,0.0,4.4255318762025775,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,5.7652611421945234e-18
7.75 meters front book,book,7.749971186943579,front,0.30836545547265226,0.43453506578348455,0.6059661130306919,1.53928687552064,-1.8161802935159996,1.0640301516809192,0.30298305651534596,1.53928687552064,-1.8161802935159996,1.0640301516809192,7.75,0.18178983390920758,1.5707963267948966,1.5707963267948966,16.502572973900776,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,0.0
6.67 meters left chair,chair,6.669193232811415,left,1.1140342669202692,0.9382184350650282,0.7907253628171735,-8.52460925813587,-1.0824626219564935,0.4674616559853013,0.46689619656954634,-8.52460925813587,-1.0824626219564935,0.4674616559853013,6.67,0.2801377179417278,3.141592653589793,1.5707963267948966,10.709018485772194,-9.19996,-1.0966399999999998,1.1632514999999999,3.8484800000000003,2.366217,4.1661,10,1.7692281048401724e-128
2.89 meters right chair,chair,2.894515901366376,right,0.3087879266575877,0.5528091365513129,1.646884418666743,-2.5661950396173414,-4.40288463526875,0.6557105730122503,0.8234422093333715,-2.5661950396173414,-4.40288463526875,0.6557105730122503,2.89,0.4940653256000229,0.0,1.5707963267948966,6.0720715349870344,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,1.6113747577877457e-05
3.10 meters behind bed,bed,3.1042077320375903,behind,2.3060675840422027,1.1140215196559633,2.5599327073019706,-6.220900651304321,-5.008140148940859,3.21746999473163,1.2799663536509853,-6.220900651304321,-5.008140148940859,3.21746999473163,3.1,0.7679798121905912,4.71238898038469,1.5707963267948966,3.90635268320762,-4.901275,-4.10262,4.02501,5.03139,2.7556399999999996,5.33024,4,0.000289624229263249
8.43 meters behind sink,sink,8.43101645387216,behind,0.422101336126655,0.2703762043500122,0.15084962657791087,-9.195179462738562,-3.0937671874764714,3.6265927337384483,0.3453524212143053,-9.195179462738562,-3.0937671874764714,3.6265927337384483,8.43,0.20721145272858318,4.71238898038469,1.5707963267948966,14.477964226859424,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,0.0
4.63 meters below sink,sink,4.628089134047499,below,0.552966505406439,0.18255817953825293,0.8702798023611327,-3.4020157948248633,4.121478546263153,3.4803050755911737,0.34121159225410813,-3.4020157948248633,4.121478546263153,3.4803050755911737,4.63,0.20472695535246488,0.0,3.141592653589793,14.653663924396756,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,8.665779708076306e-112
3.29 meters below sink,sink,3.285793992203949,below,0.9851392519989743,0.19412151015950985,0.5722474372480884,-3.1108100483310626,4.059543139634657,0.8492837047953237,0.49256962599948717,-3.1108100483310626,4.059543139634657,0.8492837047953237,3.29,0.2955417755996923,0.0,3.141592653589793,10.150849212137993,-2.64407,3.1726099999999997,1.157961,2.0274,2.3852580000000003,2.63428,1,1.2312069047415882e-27
4.46 meters above chair,chair,4.4604915453263665,above,0.6938942986209757,0.5391165230011727,0.5430353665269334,-2.5661950396173414,-4.40288463526875,0.6557105730122503,0.8234422093333715,-2.5661950396173414,-4.40288463526875,0.6557105730122503,4.46,0.4940653256000229,0.0,0.0,6.0720715349870344,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,2.0174736768021223e-18
4.73 meters above potted plant,potted plant,4.725289253358009,above,0.25364728822016236,0.3630431626492361,0.28186911522613123,-2.7880683136286732,-5.173165826352319,3.4648968582391575,0.18152158132461804,-2.7880683136286732,-5.173165826352319,3.4648968582391575,4.73,0.10891294879477083,0.0,0.0,27.544934125812937,-4.901275,-4.10262,4.02501,5.03139,2.7556399999999996,5.33024,4,0.0
9.75 meters below book,book,9.752589159924774,below,0.24619186662181064,0.28654209352814064,0.2461128674359776,0.3812439968417817,-1.160566192243767,3.190143167907392,0.14327104676407032,0.3812439968417817,-1.160566192243767,3.190143167907392,9.75,0.0859626280584422,0.0,3.141592653589793,34.89888650170668,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,0.0
2.30 meters below sink,sink,2.2984583195252277,below,0.48666403470091835,0.20730204088208426,0.6824231845082163,-3.4020157948248633,4.121478546263153,3.4803050755911737,0.34121159225410813,-3.4020157948248633,4.121478546263153,3.4803050755911737,2.3,0.20472695535246488,0.0,3.141592653589793,14.653663924396756,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,3.9183112350134343e-28
8.14 meters front book,book,8.140933659436609,front,0.12924270768538948,0.28685770016356793,0.18491123797855713,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,8.14,0.12638215304886014,1.5707963267948966,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
7.21 meters below bottle,bottle,7.211802258341455,below,0.1742381462226028,0.12340100232386719,0.11582433718220564,-3.5570543234768386,4.411370862160877,3.5241445244914553,0.0871190731113014,-3.5570543234768386,4.411370862160877,3.5241445244914553,7.21,0.05227144386678084,0.0,3.141592653589793,57.392713460255834,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,0.0
8.27 meters front book,book,8.266175341749861,front,0.20388337002576717,0.30749768541807,0.20890259149861756,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,8.27,0.12638215304886014,1.5707963267948966,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
4.54 meters above oven,oven,4.543908037230048,above,0.8657664726036014,1.778471902540148,0.1772607868474756,-5.752398861425128,-3.833067873523202,0.785509335543609,0.8249407567906872,-5.752398861425128,-3.833067873523202,0.785509335543609,4.54,0.4949644540744123,0.0,0.0,6.061041303683161,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,5.381017569965173e-19
6.32 meters below toilet,toilet,6.323153470411097,below,0.24806602232554886,0.4480777146613577,0.579795651571609,-0.8002478018143656,5.592793269199811,3.1924442294229047,0.2898978257858045,-0.8002478018143656,5.592793269199811,3.1924442294229047,6.32,0.1739386954714827,0.0,3.141592653589793,17.24745601815699,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,2.0935581457137584e-287
8.62 meters behind potted plant,potted plant,8.619949426420082,behind,0.1426335033403463,0.17221920464157847,0.1317463876278384,-3.4563081626116134,3.670976941714202,3.545324907118787,0.08610960232078924,-3.4563081626116134,3.670976941714202,3.545324907118787,8.62,0.05166576139247354,4.71238898038469,1.5707963267948966,58.06553352056141,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,0.0
1.72 meters left handbag,handbag,1.7202366530533393,left,0.18806869049949326,0.1908578825492424,0.3018899414210583,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,0.22805960677192227,-0.8041992929123619,-1.2166306918824918,2.8753754086831886,1.72,0.13683576406315337,3.141592653589793,1.5707963267948966,21.924092875422684,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,1.4763143301049835e-44
4.59 meters below book,book,4.59384785234472,below,0.22616393661250322,0.40787304246503586,0.8149525519924867,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,4.59,0.244485765597746,0.0,3.141592653589793,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,2.9027339319122335e-77
2.92 meters front suitcase,suitcase,2.9169683774535775,front,0.293410386752333,0.45973775596472954,0.31378972498548285,-0.8425676586067012,-1.2492697472881997,2.8756459222360804,0.22986887798236477,-0.8425676586067012,-1.2492697472881997,2.8756459222360804,2.92,0.13792132678941885,1.5707963267948966,1.5707963267948966,21.751530889638715,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,4.652214337421779e-98
5.27 meters above suitcase,suitcase,5.2678886974970505,above,0.293410386752333,0.45973775596472954,0.31378972498548285,-0.8425676586067012,-1.2492697472881997,2.8756459222360804,0.22986887798236477,-0.8425676586067012,-1.2492697472881997,2.8756459222360804,5.27,0.13792132678941885,0.0,0.0,21.751530889638715,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,9.141074e-318
4.16 meters below oven,oven,4.160571857020827,below,0.26048532116140066,1.0776862054493015,0.7433938424456243,-8.9656926605807,0.06440433544042523,2.87421922838009,0.5388431027246507,-8.9656926605807,0.06440433544042523,2.87421922838009,4.16,0.3233058616347904,0.0,3.141592653589793,9.279138908371634,-8.341380000000001,-0.1583399999999997,3.8518049999999997,1.7472200000000004,2.3924099999999995,2.26264,7,1.1188310653659769e-36
5.96 meters right clock,clock,5.964687805734226,right,0.466012458733596,0.4886289804629853,0.3397320677092681,0.7758239374105349,-1.241287283561039,3.43328561577158,0.24431449023149265,0.7758239374105349,-1.241287283561039,3.43328561577158,5.96,0.14658869413889558,0.0,1.5707963267948966,20.465425506536285,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,0.0
4.92 meters above book,book,4.917612678109057,above,0.3015414058086754,0.42127384349620045,0.40061879274314566,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,4.92,0.12638215304886014,0.0,0.0,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
6.52 meters above couch,couch,6.515849340631698,above,3.183125927855823,0.8457373852553693,1.9814102987638327,-1.2439678919704615,-4.989781571348766,0.24946679193215648,1.5915629639279114,-1.2439678919704615,-4.989781571348766,0.24946679193215648,6.52,0.9549377783567468,0.0,0.0,3.1415659407279795,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,7.537551237628512e-11
2.44 meters below chair,chair,2.440577653416759,below,0.44730404347160224,0.5203555329082128,0.32684427874799543,-8.52460925813587,-1.0824626219564935,0.4674616559853013,0.46689619656954634,-8.52460925813587,-1.0824626219564935,0.4674616559853013,2.44,0.2801377179417278,0.0,3.141592653589793,10.709018485772194,-9.19996,-1.0966399999999998,1.1632514999999999,3.8484800000000003,2.366217,4.1661,10,3.359801042081438e-17
8.78 meters left sink,sink,8.779272904854489,left,0.7231781282227256,0.12661958064636525,0.5776884866847674,-1.1381325064329912,3.9894162825986115,0.8823293849270272,0.3615890641113628,-1.1381325064329912,3.9894162825986115,0.8823293849270272,8.78,0.2169534384668177,3.141592653589793,1.5707963267948966,13.82785182479991,0.003114999999999979,3.01641,1.1711004999999999,3.41379,2.3786590000000003,2.5967399999999996,18,0.0
1.82 meters above chair,chair,1.8243948658176639,above,0.3087879266575877,0.5528091365513129,1.646884418666743,-2.5661950396173414,-4.40288463526875,0.6557105730122503,0.8234422093333715,-2.5661950396173414,-4.40288463526875,0.6557105730122503,1.82,0.4940653256000229,0.0,0.0,6.0720715349870344,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,0.0011307105527978184
3.21 meters above chair,chair,3.208519186987334,above,0.43851402757099645,0.6109787473328483,0.5956788509724236,-2.097152986214502,-5.689175544703193,2.972475630255014,0.30548937366642415,-2.097152986214502,-5.689175544703193,2.972475630255014,3.21,0.18329362419985448,0.0,0.0,16.367181417772315,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,2.515939223585547e-67
7.17 meters front sink,sink,7.171479522601449,front,0.48666403470091835,0.20730204088208426,0.6824231845082163,-3.4020157948248633,4.121478546263153,3.4803050755911737,0.34121159225410813,-3.4020157948248633,4.121478546263153,3.4803050755911737,7.17,0.20472695535246488,1.5707963267948966,1.5707963267948966,14.653663924396756,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,4.531191238624341e-267
9.71 meters below toilet,toilet,9.7082967649748,below,0.24806602232554886,0.4480777146613577,0.579795651571609,-0.8002478018143656,5.592793269199811,3.1924442294229047,0.2898978257858045,-0.8002478018143656,5.592793269199811,3.1924442294229047,9.71,0.1739386954714827,0.0,3.141592653589793,17.24745601815699,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,0.0
8.04 meters left book,book,8.036237737825509,left,0.3445894012264141,0.3344916167335321,0.6578305545432288,-0.113339690353431,1.9602619006513926,2.8638562672687335,0.23058407500750544,-0.113339690353431,1.9602619006513926,2.8638562672687335,8.04,0.13835044500450325,3.141592653589793,1.5707963267948966,21.684064694568573,-0.08180999999999994,3.91699,3.806315,3.78756,2.31477,4.4938199999999995,6,0.0
4.90 meters front chair,chair,4.900501201692726,front,0.9995160721000833,0.5730512482848602,0.8991944274678616,0.10928255203659476,9.230518156826234,2.940042220500042,0.28831633344944085,0.10928255203659476,9.230518156826234,2.940042220500042,4.9,0.1729898000696645,1.5707963267948966,1.5707963267948966,17.34206293545558,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,5.98414646195946e-175
1.94 meters front book,book,1.938850860229719,front,0.23643058629848723,0.2836283486437119,0.2488359774375205,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,1.94,0.12638215304886014,1.5707963267948966,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,6.814490144814593e-52
5.88 meters behind book,book,5.882686758066215,behind,0.30836545547265226,0.43453506578348455,0.6059661130306919,1.53928687552064,-1.8161802935159996,1.0640301516809192,0.30298305651534596,1.53928687552064,-1.8161802935159996,1.0640301516809192,5.88,0.18178983390920758,4.71238898038469,1.5707963267948966,16.502572973900776,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,6.609426804627938e-228
3.86 meters behind book,book,3.8568847098655246,behind,0.3035597145642126,0.41236067512464336,0.5032990939678008,-0.113339690353431,1.9602619006513926,2.8638562672687335,0.23058407500750544,-0.113339690353431,1.9602619006513926,2.8638562672687335,3.86,0.13835044500450325,4.71238898038469,1.5707963267948966,21.684064694568573,-0.08180999999999994,3.91699,3.806315,3.78756,2.31477,4.4938199999999995,6,9.299042055244724e-170
5.14 meters left book,book,5.137168404297443,left,0.09360049987550711,0.272071718277759,0.35269236927220504,-0.113339690353431,1.9602619006513926,2.8638562672687335,0.23058407500750544,-0.113339690353431,1.9602619006513926,2.8638562672687335,5.14,0.13835044500450325,3.141592653589793,1.5707963267948966,21.684064694568573,-0.08180999999999994,3.91699,3.806315,3.78756,2.31477,4.4938199999999995,6,7.24720763272505e-310
2.00 meters right dining table,dining table,1.9975870555765995,right,0.6077294747640383,0.6680109117377788,0.5723510799400069,-2.2774152739224665,-3.8644106865601118,0.16799452729079273,0.3340054558688894,-2.2774152739224665,-3.8644106865601118,0.16799452729079273,2.0,0.20040327352133364,0.0,1.5707963267948966,14.969815349251963,-0.5029300000000001,-3.7433250000000005,1.0974825000000004,4.45508,2.560895,4.54655,13,7.479794905478202e-16
3.95 meters left book,book,3.954955220810068,left,0.2519217448143216,0.2928687508424539,0.3583398178863182,-0.113339690353431,1.9602619006513926,2.8638562672687335,0.23058407500750544,-0.113339690353431,1.9602619006513926,2.8638562672687335,3.95,0.13835044500450325,3.141592653589793,1.5707963267948966,21.684064694568573,-0.08180999999999994,3.91699,3.806315,3.78756,2.31477,4.4938199999999995,6,3.775510245117001e-187
7.62 meters above refrigerator,refrigerator,7.616261647370233,above,1.012714319036304,1.8444342299981236,0.24111045501415518,-6.840756660627993,-2.124975764969402,0.9119784043248459,0.9222171149990618,-6.840756660627993,-2.124975764969402,0.9119784043248459,7.62,0.553330268999437,0.0,0.0,5.421716772199664,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,6.593878714386754e-42
3.99 meters above suitcase,suitcase,3.9887200192581034,above,0.293410386752333,0.45973775596472954,0.31378972498548285,-0.8425676586067012,-1.2492697472881997,2.8756459222360804,0.22986887798236477,-0.8425676586067012,-1.2492697472881997,2.8756459222360804,3.99,0.13792132678941885,0.0,0.0,21.751530889638715,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,1.843116575425695e-182
1.72 meters behind tv,tv,1.7179674590471572,behind,0.06763255596968354,0.8598168755164028,1.4518951767588995,1.1565096477051724,-3.664162794450947,3.904758153387027,0.7259475883794497,1.1565096477051724,-3.664162794450947,3.904758153387027,1.72,0.43556855302766984,4.71238898038469,1.5707963267948966,6.887549569744587,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,0.00041106690393553604
4.97 meters right refrigerator,refrigerator,4.965628997498945,right,1.012714319036304,1.8444342299981236,0.24111045501415518,-6.840756660627993,-2.124975764969402,0.9119784043248459,0.9222171149990618,-6.840756660627993,-2.124975764969402,0.9119784043248459,4.97,0.553330268999437,0.0,1.5707963267948966,5.421716772199664,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,6.855962972247626e-16
6.29 meters right book,book,6.29452902192464,right,0.5717276815901531,0.3470457834945253,0.3113695942442165,-0.113339690353431,1.9602619006513926,2.8638562672687335,0.23058407500750544,-0.113339690353431,1.9602619006513926,2.8638562672687335,6.29,0.13835044500450325,0.0,1.5707963267948966,21.684064694568573,-0.08180999999999994,3.91699,3.806315,3.78756,2.31477,4.4938199999999995,6,0.0
1.89 meters behind chair,chair,1.8880984493533977,behind,0.5694938972587814,1.1298347523791619,0.5952622764512654,0.10928255203659476,9.230518156826234,2.940042220500042,0.28831633344944085,0.10928255203659476,9.230518156826234,2.940042220500042,1.89,0.1729898000696645,4.71238898038469,1.5707963267948966,17.34206293545558,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,1.2019450553122789e-26
7.01 meters behind bed,bed,7.006482804288863,behind,2.2596154043704946,0.9520938543802338,1.1688998305599378,0.5674544839182301,1.010382077808382,3.1167603966587496,1.1298077021852473,0.5674544839182301,1.010382077808382,3.1167603966587496,7.01,0.6778846213111483,4.71238898038469,1.5707963267948966,4.4255318762025775,-0.11858999999999997,0.08936500000000014,3.794285,3.7397,2.3278299999999996,3.03579,5,6.013313977648636e-24
1.14 meters left chair,chair,1.1384628153096044,left,0.6964019924824609,0.39219931473917935,0.24670673405515142,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.34820099624123046,-3.172208772412228,-5.947026885148851,0.5761714111911698,1.14,0.20892059774473828,3.141592653589793,1.5707963267948966,14.359522384984924,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,1.9872287143812187e-13
8.09 meters left book,book,8.085661566343306,left,0.110328320187834,0.4817333768721197,0.582486174670662,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,8.09,0.12638215304886014,3.141592653589793,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
4.46 meters below book,book,4.4612996337330095,below,0.12924270768538948,0.28685770016356793,0.18491123797855713,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,4.46,0.12638215304886014,0.0,3.141592653589793,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,3.727809483824598e-271
3.86 meters right book,book,3.8601449001710093,right,0.5717276815901531,0.3470457834945253,0.3113695942442165,-0.113339690353431,1.9602619006513926,2.8638562672687335,0.23058407500750544,-0.113339690353431,1.9602619006513926,2.8638562672687335,3.86,0.13835044500450325,0.0,1.5707963267948966,21.684064694568573,-0.08180999999999994,3.91699,3.806315,3.78756,2.31477,4.4938199999999995,6,2.4305684369559432e-160
7.41 meters right bowl,bowl,7.409402203421236,right,0.3186216374232973,0.14277053174567156,0.29018298566866463,-0.9263558451424904,6.345770145651144,3.5007796270071943,0.15931081871164865,-0.9263558451424904,6.345770145651144,3.5007796270071943,7.41,0.09558649122698919,0.0,1.5707963267948966,31.385188026997472,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,0.0
1.52 meters front chair,chair,1.5245493555636638,front,0.5766326668988817,0.5467115098474506,0.44260160472034826,0.10928255203659476,9.230518156826234,2.940042220500042,0.28831633344944085,0.10928255203659476,9.230518156826234,2.940042220500042,1.52,0.1729898000696645,1.5707963267948966,1.5707963267948966,17.34206293545558,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,1.7183756658224e-17
4.08 meters above toilet,toilet,4.076837862473751,above,0.24806602232554886,0.4480777146613577,0.579795651571609,-0.8002478018143656,5.592793269199811,3.1924442294229047,0.2898978257858045,-0.8002478018143656,5.592793269199811,3.1924442294229047,4.08,0.1739386954714827,0.0,0.0,17.24745601815699,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,3.338669723301544e-120
9.19 meters front bottle,bottle,9.186064758324777,front,0.1742381462226028,0.12340100232386719,0.11582433718220564,-3.5570543234768386,4.411370862160877,3.5241445244914553,0.0871190731113014,-3.5570543234768386,4.411370862160877,3.5241445244914553,9.19,0.05227144386678084,1.5707963267948966,1.5707963267948966,57.392713460255834,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,0.0
2.82 meters left toilet,toilet,2.82079677130122,left,0.24806602232554886,0.4480777146613577,0.579795651571609,-0.8002478018143656,5.592793269199811,3.1924442294229047,0.2898978257858045,-0.8002478018143656,5.592793269199811,3.1924442294229047,2.82,0.1739386954714827,3.141592653589793,1.5707963267948966,17.24745601815699,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.3849699999999996,2,2.7080675323904377e-65
8.73 meters right chair,chair,8.732488716645545,right,0.8958419130717852,0.417737549363018,1.1713166688667478,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.34820099624123046,-3.172208772412228,-5.947026885148851,0.5761714111911698,8.73,0.20892059774473828,0.0,1.5707963267948966,14.359522384984924,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,0.0
8.61 meters below oven,oven,8.61055008135563,below,0.8657664726036014,1.778471902540148,0.1772607868474756,-5.752398861425128,-3.833067873523202,0.785509335543609,0.8249407567906872,-5.752398861425128,-3.833067873523202,0.785509335543609,8.61,0.4949644540744123,0.0,3.141592653589793,6.061041303683161,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,1.9627056190245099e-66
1.77 meters front book,book,1.7658680043229427,front,0.22616393661250322,0.40787304246503586,0.8149525519924867,1.536582151281667,-2.488528382150262,4.132380423955373,0.40747627599624336,1.536582151281667,-2.488528382150262,4.132380423955373,1.77,0.244485765597746,1.5707963267948966,1.5707963267948966,12.270653028266354,-0.33592500000000003,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,4.155777733200601e-12
3.57 meters below chair,chair,3.5676540266034884,below,0.8958419130717852,0.417737549363018,1.1713166688667478,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.34820099624123046,-3.172208772412228,-5.947026885148851,0.5761714111911698,3.57,0.20892059774473828,0.0,3.141592653589793,14.359522384984924,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,3.929259182947595e-64
9.10 meters right book,book,9.099499729058342,right,0.19419548727946734,0.43160415817736353,0.5887858925726024,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,9.1,0.12638215304886014,0.0,1.5707963267948966,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,0.0
8.20 meters front chair,chair,8.20236113867803,front,0.6964019924824609,0.39219931473917935,0.24670673405515142,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.34820099624123046,-3.172208772412228,-5.947026885148851,0.5761714111911698,8.2,0.20892059774473828,1.5707963267948966,1.5707963267948966,14.359522384984924,-5.3843749999999995,-4.115965,1.1871730000000003,5.51159,2.4101540000000004,5.3351299999999995,12,0.0
1.41 meters above book,book,1.4084488558564372,above,0.12924270768538948,0.28685770016356793,0.18491123797855713,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.21063692174810023,-1.779408805203084,-0.5092835842504091,1.5100105239436603,1.41,0.12638215304886014,0.0,0.0,23.73752881738121,-0.17086999999999986,0.10506000000000015,1.1783815000000002,3.8574200000000003,2.3847570000000005,3.0424800000000003,11,9.36604393087043e-28
6.32 meters behind chair,chair,6.318005359882308,behind,0.5766326668988817,0.5467115098474506,0.44260160472034826,0.10928255203659476,9.230518156826234,2.940042220500042,0.28831633344944085,0.10928255203659476,9.230518156826234,2.940042220500042,6.32,0.1729898000696645,4.71238898038469,1.5707963267948966,17.34206293545558,-0.35977999999999977,8.023005,3.8142699999999996,5.7488600000000005,2.31866,4.013789999999999,15,1.4697242850218566e-290
6.96 meters front dining table,dining table,6.958897793711788,front,1.232475363278411,0.9429438628494222,2.10575730299346,-9.04702064983407,-1.0022240261653557,0.4908244649618658,1.05287865149673,-9.04702064983407,-1.0022240261653557,0.4908244649618658,6.96,0.6317271908980381,1.5707963267948966,1.5707963267948966,4.748885346751214,-9.19996,-1.0966399999999998,1.1632514999999999,3.8484800000000003,2.366217,4.1661,10,4.384571221235712e-27
5.88 meters front potted plant,potted plant,5.883497717449843,front,0.25364728822016236,0.3630431626492361,0.28186911522613123,-2.7880683136286732,-5.173165826352319,3.4648968582391575,0.18152158132461804,-2.7880683136286732,-5.173165826352319,3.4648968582391575,5.88,0.10891294879477083,1.5707963267948966,1.5707963267948966,27.544934125812937,-4.901275,-4.10262,4.02501,5.03139,2.7556399999999996,5.33024,4,0.0
5.60 meters behind toilet,toilet,5.600731140820581,behind,0.8191567416753978,0.8820649481150152,0.789208674005482,-2.0426374651701114,3.924224553924771,0.4295642306594678,0.4410324740575076,-2.0426374651701114,3.924224553924771,0.4295642306594678,5.6,0.26461948443450456,4.71238898038469,1.5707963267948966,11.337033651966486,-2.64407,3.1726099999999997,1.157961,2.0274,2.3852580000000003,2.63428,1,5.6317648915483923e-98
3.69 meters behind chair,chair,3.6941796249461163,behind,0.4669686394483694,0.934020456256048,0.5206387417118565,-8.52460925813587,-1.0824626219564935,0.4674616559853013,0.46689619656954634,-8.52460925813587,-1.0824626219564935,0.4674616559853013,3.69,0.2801377179417278,4.71238898038469,1.5707963267948966,10.709018485772194,-9.19996,-1.0966399999999998,1.1632514999999999,3.8484800000000003,2.366217,4.1661,10,2.10901284306801e-38
