query,semantic,metric,predicate,width,height,depth,mu_x,mu_y,mu_z,sigma_s,x0,y0,z0,d0,sigma_m,theta0,phi0,kappa,room_x,room_y,room_z,room_width,room_height,room_depth,parent_room,P_combined
2.42 meters front oven,oven,2.4229957304772465,front,0.8657664726036014,1.778471902540148,0.1772607868474756,-5.752398861425128,-3.833067873523202,0.785509335543609,0.7605040447693849,-5.752398861425128,-3.833067873523202,0.785509335543609,2.42,0.4949644540744123,1.5466955882343818,1.2492075611078308,8.336159905420761,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,7.797212217131146e-06
6.71 meters above oven,oven,6.71488685903558,above,1.6498815135813745,0.3268024200240422,0.9512018393452588,-5.752398861425128,-3.833067873523202,0.785509335543609,0.8172051388086018,-5.752398861425128,-3.833067873523202,0.785509335543609,6.71,0.4949644540744123,-0.07875427948156383,0.0,4.91457803592162,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,1.2382062854186991e-40
6.24 meters front chair,chair,6.243324219899694,front,0.6938942986209757,0.5391165230011727,0.5430353665269334,-2.5661950396173414,-4.40288463526875,0.6557105730122503,0.6641627833612187,-2.5661950396173414,-4.40288463526875,0.6557105730122503,6.24,0.4940653256000229,1.2056451321073656,1.6388321406276372,12.667137523694015,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,2.0977386159809585e-33
6.12 meters left book,book,6.121658233437563,left,0.1685744985988764,0.2801459377335237,0.3863365346681047,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.15197841324101014,-1.779408805203084,-0.5092835842504091,1.5100105239436603,6.12,0.1263821530488601,3.7157127162479693,1.643922070915391,22.981290583649333,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
1.60 meters left chair,chair,1.6025316400360126,left,1.1140342669202692,0.9382184350650282,0.7907253628171735,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.5101556417421615,-8.52460925813587,-1.0824626219564937,0.4674616559853013,1.6,0.2801377179417278,3.1663592470617767,1.6039150444785621,8.667352671638849,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,1.43048117002522e-11
8.30 meters above clock,clock,8.297077824966438,above,0.466012458733596,0.4886289804629853,0.3397320677092681,0.7758239374105349,-1.241287283561039,3.43328561577158,0.08995196997928442,0.7758239374105349,-1.241287283561039,3.43328561577158,8.3,0.1465886941388955,0.2612979533124908,0.0,17.484981008255453,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,0.0
3.76 meters left potted plant,potted plant,3.761638660178463,left,0.3922773475796646,0.5096337775423677,0.4608401343539849,-7.860535105578236,5.664743754611277,0.835990403508774,0.25566745144349917,-7.860535105578236,5.664743754611277,0.835990403508774,3.76,0.1528901332627103,3.459565554756044,1.624905509702816,16.341658635704082,-6.933929999999999,3.2795495000000003,2.468492,7.16334,5.001816000000001,5.735061,14,8.637405436473469e-139
5.10 meters left chair,chair,5.095034826576164,left,0.5845018075474506,0.9321571947867704,0.6694457973471006,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.46018835361441857,-8.52460925813587,-1.0824626219564937,0.4674616559853013,5.1,0.2801377179417278,3.773266854782446,1.7191633233917525,15.577336042492645,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,4.2681088283178955e-78
6.87 meters left book,book,6.866784896574263,left,0.110328320187834,0.4817333768721197,0.582486174670662,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.3348329214294813,-1.779408805203084,-0.5092835842504091,1.5100105239436603,6.87,0.1263821530488601,3.5936323801515986,1.7550260799286836,26.729264052755624,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
1.03 meters above potted plant,potted plant,1.0291465554515915,above,0.1679164124456651,0.1941392107820303,0.1784983635517529,-9.105957030097564,-0.6317893356593669,0.8547200711678641,0.01,-9.105957030097564,-0.6317893356593669,0.8547200711678641,1.03,0.0582417632346091,0.2802892627438343,0.0,47.536432270925694,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,1.2188027528408719e-68
5.98 meters above potted plant,potted plant,5.980870302955349,above,0.1844671764752039,0.1985246204334972,0.1949954025289053,-9.105957030097564,-0.6317893356593669,0.8547200711678641,0.22742611217182385,-9.105957030097564,-0.6317893356593669,0.8547200711678641,5.98,0.0582417632346091,0.336088065077679,0.4462194869057588,50.15105762811451,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,0.0
7.84 meters front toilet,toilet,7.837842901656916,front,0.4182739987009434,0.1059745225333501,0.327723703124861,-10.501183343214388,0.5583660484365035,3.0687024961521265,0.18509327964343741,-10.501183343214388,0.5583660484365035,3.0687024961521265,7.84,0.125482199610283,1.6116088456911262,1.5944929416968994,29.576175841469837,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,0.0
5.18 meters below book,book,5.178418935002448,below,0.2474315409227561,0.3307521880413886,0.5822713575975558,1.53928687552064,-1.816180293516,1.0640301516809192,0.26685601401500136,1.53928687552064,-1.816180293516,1.0640301516809192,5.18,0.1817898339092075,0.1408137887211697,2.8450045087594114,18.75415936411984,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,1.1162735361605936e-174
1.94 meters front book,book,1.938850860229719,front,0.2364305862984872,0.2836283486437119,0.2488359774375205,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.13565558791964843,-1.779408805203084,-0.5092835842504091,1.5100105239436603,1.94,0.1263821530488601,1.4764645819249553,1.51554360284033,22.38675317069573,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,5.595144702375124e-51
6.24 meters front bed,bed,6.239036178185788,front,2.3060675840422027,1.1140215196559633,2.55993270730197,-6.220900651304321,-5.008140148940859,3.21746999473163,1.4571004778777534,-6.220900651304321,-5.008140148940859,3.21746999473163,6.24,0.7679798121905912,1.5314179258717446,1.4976274937416951,0.01,-4.901275,-4.10262,4.02501,5.03139,2.75564,5.33024,4,4.616427579479783e-15
2.76 meters right chair,chair,2.761629332573497,right,0.3830502627448323,0.9486648978287446,0.456913868298308,0.1092825520365947,9.230518156826234,2.940042220500042,0.26200899100380554,0.1092825520365947,9.230518156826234,2.940042220500042,2.76,0.1729898000696645,-0.27434107047065714,1.9853086048082356,16.517374058474488,-0.3597799999999997,8.023005,3.81427,5.7488600000000005,2.31866,4.013789999999999,15,1.1092307515712834e-49
2.51 meters below book,book,2.5076665813578445,below,0.1941954872794673,0.4316041581773635,0.5887858925726024,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.33948134667992547,-1.779408805203084,-0.5092835842504091,1.5100105239436603,2.51,0.1263821530488601,0.02468185362014721,3.141592653589793,23.293546578818706,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,2.2357831792891533e-86
8.32 meters below book,book,8.318932049826069,below,0.2038833700257671,0.30749768541807,0.2089025914986175,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.3825164220530861,-1.779408805203084,-0.5092835842504091,1.5100105239436603,8.32,0.1263821530488601,-0.9278442907004874,2.5411289302581896,21.021674662100644,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
8.18 meters behind sink,sink,8.181314225847856,behind,0.6907048424286106,0.1708247636179796,0.4842591945362753,-9.195179462738562,-3.0937671874764714,3.626592733738448,0.3468052094080622,-9.195179462738562,-3.0937671874764714,3.626592733738448,8.18,0.2072114527285831,4.988430750290295,1.7127224862031392,12.556734662456574,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,0.0
8.64 meters left bowl,bowl,8.635401067282444,left,0.3186216374232973,0.1427705317456715,0.2901829856686646,-0.9263558451424904,6.345770145651144,3.5007796270071943,0.2623303590269217,-0.9263558451424904,6.345770145651144,3.5007796270071943,8.64,0.0955864912269891,3.2152157860984194,1.8595935985409489,32.748414344158114,-0.3597799999999997,8.023005,3.81427,5.7488600000000005,2.31866,4.013789999999999,15,0.0
3.30 meters above dining table,dining table,3.300396627888193,above,1.6189583373496648,0.9112129026557854,0.995867317489802,-3.45709887423656,-5.555081996890026,0.4472354488403609,0.753330865996544,-3.45709887423656,-5.555081996890026,0.4472354488403609,3.3,0.4856875012048994,0.2791267356000019,0.03318393677360331,6.183510439655978,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,1.1508528166132813e-10
3.07 meters right chair,chair,3.074551358135448,right,0.6964019924824609,0.3921993147391793,0.2467067340551514,-3.172208772412228,-5.947026885148851,0.5761714111911698,0.10311378338722174,-3.172208772412228,-5.947026885148851,0.5761714111911698,3.07,0.2089205977447382,-0.5670736680638279,1.2146751988825855,12.543219147140896,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,2.6167577342341716e-43
9.92 meters below bed,bed,9.918925012176995,below,1.5306608131227204,1.1133272001790453,1.403141444640808,-10.32217732215165,-2.528724499205633,3.2400661109450875,0.7398695895847572,-10.32217732215165,-2.528724499205633,3.2400661109450875,9.92,0.4591982439368161,-0.602930259109219,2.8460452438965453,2.2289176365243426,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,7.817895300631265e-102
4.19 meters behind book,book,4.191500217798542,behind,0.3083654554726522,0.4345350657834845,0.6059661130306919,1.53928687552064,-1.816180293516,1.0640301516809192,0.4831572512900606,1.53928687552064,-1.816180293516,1.0640301516809192,4.19,0.1817898339092075,4.5476892133108295,1.4617213397028568,10.756552987959305,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,7.617895945980826e-117
3.41 meters left sink,sink,3.405557108140022,left,0.422101336126655,0.2703762043500122,0.1508496265779108,-9.195179462738562,-3.0937671874764714,3.626592733738448,0.15453937989177863,-9.195179462738562,-3.0937671874764714,3.626592733738448,3.41,0.2072114527285831,3.0948405790263833,1.271440731821689,14.053711568549375,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,2.3252958795700355e-65
1.83 meters left chair,chair,1.8318180806700248,left,0.4473040434716022,0.5203555329082128,0.3268442787479954,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.3906987507385205,-8.52460925813587,-1.0824626219564937,0.4674616559853013,1.83,0.2801377179417278,3.2010434917109256,1.6806592061300778,12.796378279482267,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,1.6573667134756688e-15
6.88 meters below couch,couch,6.876284262419388,below,0.9105070413840582,0.3768207333664625,0.9280472150633718,-1.2439678919704615,-4.989781571348766,0.2494667919321564,1.4595140655122076,-1.2439678919704615,-4.989781571348766,0.2494667919321564,6.88,0.9549377783567468,0.3418742920542247,2.901529144609238,6.305855513764511,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,2.197736119681056e-11
2.36 meters behind chair,chair,2.3577242168140327,behind,0.4669686394483694,0.934020456256048,0.5206387417118565,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.3292574466617515,-8.52460925813587,-1.0824626219564937,0.4674616559853013,2.36,0.2801377179417278,4.585909898552215,1.6804054494140268,13.77384538814519,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,6.899289187617854e-17
8.01 meters behind potted plant,potted plant,8.006615439663271,behind,0.1367563576161132,0.192163101105159,0.1687742375639382,-3.431563506176909,-5.563912435553428,0.8793896834619862,0.08198276080813763,-3.431563506176909,-5.563912435553428,0.8793896834619862,8.01,0.0576489303315476,5.3251005366251105,1.8730495580908642,50.75585629765967,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,0.0
3.79 meters above chair,chair,3.794708264557893,above,0.4958086617068673,0.9337923931390928,0.5465654719367177,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.660275545088365,-8.52460925813587,-1.0824626219564937,0.4674616559853013,3.79,0.2801377179417278,0.7841938403132108,0.0,6.076352929986442,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,1.7961961925463002e-40
5.12 meters above book,book,5.116165548221405,above,0.3445894012264141,0.3344916167335321,0.6578305545432288,-0.113339690353431,1.9602619006513928,2.863856267268733,0.37907595368089053,-0.113339690353431,1.9602619006513928,2.863856267268733,5.12,0.1383504450045032,-0.4233124203350549,0.0,19.25309404107334,-0.0818099999999999,3.91699,3.806315,3.78756,2.31477,4.49382,6,4.030637541540861e-298
1.76 meters above book,book,1.759395090948161,above,0.2426131804841964,0.4993619009459582,0.8285992170775858,1.536582151281667,-2.488528382150262,4.132380423955373,0.39723660533513366,1.536582151281667,-2.488528382150262,4.132380423955373,1.76,0.244485765597746,-0.26022544816223686,0.0,8.70896770620281,-0.335925,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,5.5833110811018805e-12
3.50 meters front potted plant,potted plant,3.5021221599781733,front,0.2657769821111762,0.2110955751979517,0.167024383168612,-2.788068313628673,-5.173165826352319,3.464896858239157,0.09357061845872372,-2.788068313628673,-5.173165826352319,3.464896858239157,3.5,0.1089129487947708,2.4834494777053213,1.660049648150563,31.97872939783663,-4.901275,-4.10262,4.02501,5.03139,2.75564,5.33024,4,6.411232294189167e-236
1.10 meters left book,book,1.1034616457941384,left,0.3157155305715723,0.2962524765955061,0.2083213963962344,0.3812439968417817,-1.160566192243767,3.190143167907392,0.12467537904546541,0.3812439968417817,-1.160566192243767,3.190143167907392,1.1,0.0859626280584422,2.856171061041651,0.7752838263191361,28.008840117467347,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,1.879170383639237e-44
7.21 meters below bottle,bottle,7.211802258341455,below,0.1742381462226028,0.1234010023238671,0.1158243371822056,-3.5570543234768386,4.411370862160877,3.5241445244914558,0.01,-3.5570543234768386,4.411370862160877,3.5241445244914558,7.21,0.0522714438667808,-0.899913511180643,2.7829849613003623,64.01749185716399,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,0.0
4.76 meters below bed,bed,4.763909233010657,below,1.8284487557423743,0.9555364485234992,2.37072751501045,0.7936885475886458,2.871175229643887,3.1311226541870187,1.3144201337373422,0.7936885475886458,2.871175229643887,3.1311226541870187,4.76,0.7112182545031349,0.16439303076035014,3.141592653589793,0.01,-0.0818099999999999,3.91699,3.806315,3.78756,2.31477,4.49382,6,1.8765891638609598e-10
3.21 meters below toilet,toilet,3.2061030161040067,below,0.2412970616099929,0.6318164875528756,0.5888035757237982,-10.501183343214388,0.5583660484365035,3.0687024961521265,0.26153209476973877,-10.501183343214388,0.5583660484365035,3.0687024961521265,3.21,0.125482199610283,0.29148569362973836,2.968598465919685,26.70547530076716,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,6.459621466787469e-141
9.97 meters behind refrigerator,refrigerator,9.972936051712006,behind,1.012714319036304,1.844434229998124,0.2411104550141551,-6.840756660627993,-2.124975764969402,0.911978404324846,0.8672618528860535,-6.840756660627993,-2.124975764969402,0.911978404324846,9.97,0.553330268999437,4.263281607476292,1.2155578272254148,5.854244481806973,-5.384375,-4.115965,1.1871730000000005,5.51159,2.4101540000000004,5.33513,12,2.9325433618669497e-72
2.21 meters behind book,book,2.212017998869372,behind,0.3157155305715723,0.2962524765955061,0.2083213963962344,0.3812439968417817,-1.160566192243767,3.190143167907392,0.1759720336430018,0.3812439968417817,-1.160566192243767,3.190143167907392,2.21,0.0859626280584422,4.395378648201524,1.5787719291927262,37.7515716823991,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,2.327902815173715e-149
4.92 meters above book,book,4.917612678109057,above,0.3015414058086754,0.4212738434962004,0.4006187927431456,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.3658249337603491,-1.779408805203084,-0.5092835842504091,1.5100105239436603,4.92,0.1263821530488601,0.5107923328792173,0.0,32.15545986507132,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
7.75 meters front book,book,7.749971186943579,front,0.3083654554726522,0.4345350657834845,0.6059661130306919,1.53928687552064,-1.816180293516,1.0640301516809192,0.24988540605977444,1.53928687552064,-1.816180293516,1.0640301516809192,7.75,0.1817898339092075,1.9887454517766676,1.5911923146102231,14.441826081615938,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,0.0
1.63 meters right chair,chair,1.6299250810118124,right,0.5766326668988817,0.5467115098474506,0.4426016047203482,0.1092825520365947,9.230518156826234,2.940042220500042,0.271159882427806,0.1092825520365947,9.230518156826234,2.940042220500042,1.63,0.1729898000696645,-0.6237532941222437,1.8609860975477281,24.926026221151822,-0.3597799999999997,8.023005,3.81427,5.7488600000000005,2.31866,4.013789999999999,15,1.3810194362518273e-11
5.53 meters front umbrella,umbrella,5.531949574313937,front,1.3974787047187904,1.5885759816253846,1.4259457846115438,-0.5968458311411475,4.277855693017166,3.450312309809785,0.7145968918830232,-0.5968458311411475,4.277855693017166,3.450312309809785,5.53,0.4765727944876153,1.691584623802605,1.353178870192504,3.152522335952644,-0.0818099999999999,3.91699,3.806315,3.78756,2.31477,4.49382,6,3.990477698557577e-30
8.48 meters above tv,tv,8.480159979707823,above,1.413638733776745,0.7600657950011436,1.1151727261675992,1.020821798723925,1.066699104487408,0.9350446596712716,0.7029655407040314,1.020821798723925,1.066699104487408,0.9350446596712716,8.48,0.4240916201330236,0.6958592167724047,0.0,12.07062478593381,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,1.5087917585333664e-87
2.57 meters above potted plant,potted plant,2.5724346554321045,above,0.2657769821111762,0.2110955751979517,0.167024383168612,-2.788068313628673,-5.173165826352319,3.464896858239157,0.19126292262039618,-2.788068313628673,-5.173165826352319,3.464896858239157,2.57,0.1089129487947708,0.3183112038976933,0.0,27.29713993805502,-4.901275,-4.10262,4.02501,5.03139,2.75564,5.33024,4,1.2308147540162498e-121
6.88 meters front book,book,6.883264946613363,front,0.1746566297306215,0.5544525867855419,0.1489789932832822,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.1270312102635215,-1.779408805203084,-0.5092835842504091,1.5100105239436603,6.88,0.1263821530488601,1.8356289406275976,1.7658710284684058,26.705302291909042,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
5.88 meters front potted plant,potted plant,5.883497717449843,front,0.2536472882201623,0.3630431626492361,0.2818691152261312,-2.788068313628673,-5.173165826352319,3.464896858239157,0.33521814671638245,-2.788068313628673,-5.173165826352319,3.464896858239157,5.88,0.1089129487947708,2.1505342472894178,1.4583129198401559,29.41019571798383,-4.901275,-4.10262,4.02501,5.03139,2.75564,5.33024,4,0.0
5.34 meters above chair,chair,5.344114526278123,above,0.4669686394483694,0.934020456256048,0.5206387417118565,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.46923172818100184,-8.52460925813587,-1.0824626219564937,0.4674616559853013,5.34,0.2801377179417278,-0.2398997796475459,0.4860210927408153,12.527509237487008,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,3.677676925405265e-77
5.72 meters front potted plant,potted plant,5.7230724537756,front,0.3922773475796646,0.5096337775423677,0.4608401343539849,-7.860535105578236,5.664743754611277,0.835990403508774,0.23301397596074158,-7.860535105578236,5.664743754611277,0.835990403508774,5.72,0.1528901332627103,2.0482437555374475,0.9196117038562731,9.551420344582471,-6.933929999999999,3.2795495000000003,2.468492,7.16334,5.001816000000001,5.735061,14,3.50120909340489e-306
2.30 meters below sink,sink,2.298458319525228,below,0.4866640347009183,0.2073020408820842,0.6824231845082163,-3.4020157948248637,4.121478546263153,3.4803050755911737,0.34725843706584486,-3.4020157948248637,4.121478546263153,3.4803050755911737,2.3,0.2047269553524648,0.10017852010430427,2.7436738225942285,14.537495370144926,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,1.0649740487808148e-25
4.94 meters front bed,bed,4.935628144662902,front,0.5086335078198942,0.9646869027287834,1.7469343821012049,-2.487647124233562,-4.61674361771138,0.4609600658352984,1.0738181320907367,-2.487647124233562,-4.61674361771138,0.4609600658352984,4.94,0.5240803146303614,1.9004761747132417,1.6217082903377402,3.529043911078858,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,1.6251663318188145e-20
7.51 meters above bed,bed,7.512221168639882,above,2.2596154043704946,0.9520938543802338,1.1688998305599378,0.5674544839182301,1.010382077808382,3.1167603966587496,0.9168879132652455,0.5674544839182301,1.010382077808382,3.1167603966587496,7.51,0.6778846213111483,0.10305616836846423,0.25364493254455617,0.01,-0.1185899999999999,0.0893650000000001,3.794285,3.7397,2.32783,3.03579,5,2.236271378349942e-27
5.45 meters below book,book,5.4508900399782485,below,0.2508192189259297,0.4970657340507847,0.6123154708821479,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.14449523251741858,-1.779408805203084,-0.5092835842504091,1.5100105239436603,5.45,0.1263821530488601,-0.46298585289336885,2.851987295147164,24.004936951490713,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
7.81 meters right toilet,toilet,7.811008225101435,right,0.3869981146887093,0.3402403441956951,0.3400329174817154,-0.8002478018143656,5.592793269199811,3.1924442294229047,0.035281012303518156,-0.8002478018143656,5.592793269199811,3.1924442294229047,7.81,0.1739386954714827,0.2457081753428256,1.7969528477750012,15.991943077972426,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,0.0
7.06 meters below tv,tv,7.0591222654922,below,1.4240820183044258,0.9269793451746488,0.2221066398518376,-0.6576052757928084,-1.499579284672527,1.33536986426668,0.46397015815375875,-0.6576052757928084,-1.499579284672527,1.33536986426668,7.06,0.4272246054913277,-0.39856745040095587,3.141592653589793,0.01,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,5.017375394879522e-60
2.51 meters right book,book,2.511667459697001,right,0.3015414058086754,0.4212738434962004,0.4006187927431456,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.09263684390137429,-1.779408805203084,-0.5092835842504091,1.5100105239436603,2.51,0.1263821530488601,0.3218281206339346,1.368262141151858,25.757298921059267,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,5.552110675177779e-76
7.99 meters above book,book,7.992320867024549,above,0.3015414058086754,0.4212738434962004,0.4006187927431456,-1.779408805203084,-0.5092835842504091,1.5100105239436603,0.2671829636650095,-1.779408805203084,-0.5092835842504091,1.5100105239436603,7.99,0.1263821530488601,0.7344903358920081,0.0,25.617750665494267,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,0.0
9.59 meters left bowl,bowl,9.59076559582372,left,0.3186216374232973,0.1427705317456715,0.2901829856686646,-0.9263558451424904,6.345770145651144,3.5007796270071943,0.278352175041023,-0.9263558451424904,6.345770145651144,3.5007796270071943,9.59,0.0955864912269891,2.837389114361247,1.4025700775685728,31.27394905275142,-0.3597799999999997,8.023005,3.81427,5.7488600000000005,2.31866,4.013789999999999,15,0.0
2.74 meters above potted plant,potted plant,2.7445985583966777,above,0.1679164124456651,0.1941392107820303,0.1784983635517529,-9.105957030097564,-0.6317893356593669,0.8547200711678641,0.01,-9.105957030097564,-0.6317893356593669,0.8547200711678641,2.74,0.0582417632346091,0.0915080115715752,0.2902398818775032,52.97409866403743,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,0.0
3.03 meters right book,book,3.0276197028939653,right,0.0818209680758217,0.2917769892302768,0.3888465075847129,-0.113339690353431,1.9602619006513928,2.863856267268733,0.21820314557453946,-0.113339690353431,1.9602619006513928,2.863856267268733,3.03,0.1383504450045032,0.29681156119179625,1.0073996970051242,16.310234625480003,-0.0818099999999999,3.91699,3.806315,3.78756,2.31477,4.49382,6,3.7343031939407596e-99
4.16 meters below oven,oven,4.160571857020827,below,0.2604853211614006,1.0776862054493015,0.7433938424456243,-8.9656926605807,0.0644043354404252,2.87421922838009,0.6264974631328027,-8.9656926605807,0.0644043354404252,2.87421922838009,4.16,0.3233058616347904,0.10803817367891462,3.141592653589793,18.57661294648819,-8.341380000000001,-0.1583399999999997,3.851805,1.7472200000000004,2.3924099999999995,2.26264,7,1.1188310653659769e-36
4.08 meters above toilet,toilet,4.076837862473751,above,0.2480660223255488,0.4480777146613577,0.579795651571609,-0.8002478018143656,5.592793269199811,3.1924442294229047,0.35568662682912244,-0.8002478018143656,5.592793269199811,3.1924442294229047,4.08,0.1739386954714827,1.0842982108873305,0.0,13.258042200064512,-2.197996,4.489525,4.172295,3.050288,3.0499499999999995,3.38497,2,3.338669723301544e-120
4.98 meters front book,book,4.975644242138883,front,0.0818209680758217,0.2917769892302768,0.3888465075847129,-0.113339690353431,1.9602619006513928,2.863856267268733,0.27336371483221866,-0.113339690353431,1.9602619006513928,2.863856267268733,4.98,0.1383504450045032,1.7463927385504545,1.4127817092110342,16.522079596794335,-0.0818099999999999,3.91699,3.806315,3.78756,2.31477,4.49382,6,2.563805671081308e-283
6.04 meters behind chair,chair,6.038983044343542,behind,0.4385140275709964,0.6109787473328483,0.5956788509724236,-2.097152986214502,-5.689175544703193,2.972475630255014,0.3381737207052264,-2.097152986214502,-5.689175544703193,2.972475630255014,6.04,0.1832936241998544,4.419474827823859,1.8455754174787762,15.821455659965643,-0.335925,-3.74965,3.80619,4.04467,2.3360199999999995,4.517060000000001,17,1.977104676370656e-238
6.61 meters right book,book,6.609966539099387,right,0.3083654554726522,0.4345350657834845,0.6059661130306919,1.53928687552064,-1.816180293516,1.0640301516809192,0.27769491188356277,1.53928687552064,-1.816180293516,1.0640301516809192,6.61,0.1817898339092075,0.22490914876579732,1.1832316463253896,18.265708993486637,-0.5029300000000001,-3.743325000000001,1.0974825000000004,4.45508,2.560895,4.54655,13,1.1732344716063119e-280
7.98 meters right tv,tv,7.979586562362197,right,1.413638733776745,0.7600657950011436,1.1151727261675992,1.020821798723925,1.066699104487408,0.9350446596712716,0.7534371331081038,1.020821798723925,1.066699104487408,0.9350446596712716,7.98,0.4240916201330236,-0.15048484151338581,1.418664742666424,5.022243256835816,-0.1708699999999998,0.1050600000000001,1.1783815000000002,3.85742,2.3847570000000005,3.0424800000000003,11,1.764962623902493e-75
7.47 meters right chair,chair,7.4656376733723615,right,0.5943546341396111,0.936529255697227,0.539334624068901,-8.52460925813587,-1.0824626219564937,0.4674616559853013,0.4414999287647682,-8.52460925813587,-1.0824626219564937,0.4674616559853013,7.47,0.2801377179417278,-0.1511226131033088,1.8456897591172665,2.0429729697272787,-9.19996,-1.0966399999999998,1.1632515,3.84848,2.366217,4.1661,10,2.7695623332422357e-154
4.41 meters below vase,vase,4.405693784304227,below,0.1254807378838869,0.1773355223963508,0.148702977987059,-8.53878417707975,-3.134376775143595,3.665965749541777,0.05069910868391929,-8.53878417707975,-3.134376775143595,3.665965749541777,4.41,0.0532006567189052,0.1507791142781489,2.803496280529534,63.03343667703232,-9.21181,-1.2098959999999996,3.83122,3.779779999999999,2.34766,4.358268,3,0.0
